"HolderAddress","Balance","PendingBalanceUpdate"
"0x0085d428ac99c42b30cb38373b1c233846891c9a","11505.94500466","No"
"0x00e4846e2971bb2b29cec7c9efc8fa686ae21342","99.72278126","No"
"0x01252be268b05625b554c80dd46ea669df5e948b","2943.35978359","No"
"0x043e2a6047e50710e0f5189dba7623c4a183f871","9409.89680825","No"
"0x044a9c43e95aa9fd28eea25131a62b602d304f1f","0.00125026","No"
"0x052aa017270434c91ca09c082018bd3b8f26e613","2.049E-05","No"
"0x0583e6770a12a9862036cefe8885ca011a5d2730","979.12968244","No"
"0x0b0e3ebe78b965bd0ae25a7c5c1cc8cff23a07e7","3978.24856243","No"
"0x0d598a9f3f90804afc5a194e0e59e6addae86f40","347.97401531","No"
"0x0e453834096b192845b0f53c0134cb1efdd964d2","0.00012706","No"
"0x0f45156f109e474295913d78036fa213b1745d5a","149.51661127","No"
"0x0f763341b448bb0f02370f4037fe4a2c84c9283f","7994.89238479","No"
"0x103fe2ff1b3c83ca4ad94d4981d8f93dbb41b558","672.40938162","No"
"0x10e3dee3fef2f68f16074f702cc44a8b64d9448a","19.99889044","No"
"0x11d0cb5c690bc838efc52c621f6b48040dd000f7","3.61049634","No"
"0x122db9911c8f9c64924b4e68c5c087a499b0dee9","495.56729785","No"
"0x133acc82d6eaaec2a12e7547835219860551c570","328.54276689","No"
"0x1488ec6c55243e7130b756949b0238693c7e382b","12495.99551133","No"
"0x172519e962bf0721c8ca9110be8884b7cd900961","748.63174467","No"
"0x174d123ce1ef00eebf1026fbf061a7a58a928def","553.96259525","No"
"0x19246d4cb92671d0f2166d00c9de687ead3206f8","1388.28501795","No"
"0x1a6a15bf5e616332e742990f34298d2c513a3631","0.06366819","No"
"0x1aaf5e41c2c73617bc120097547a3410caf6718a","250.89480989","No"
"0x1c012b03f1c2dea274d2eeeb566b0eeabfe3af1a","295.78241612","No"
"0x1d32ec413af47d872ea957baf09a0887b00eb470","2345.38621722","No"
"0x1e7a60d3936ded8b2df2a22b41bce867bc03cec5","501.05194041","No"
"0x1fcec0f5b245afa2b0ca81a785073d6f9de790bb","0.0012739","No"
"0x2170329ecef6026999070d6188e5a16d2b489411","298.39911335","No"
"0x2226f49efe9f1b59b0243b54db33bb3f0b8b0679","490.36057756","No"
"0x2359e4a1a1abc120f55c6b4c88194e09ad98c9fe","0.01544777","No"
"0x239eec9ec218f71cef5cc14d88b142ed4ff44110","4950.75573331","No"
"0x23c0954c4b997c58a1544717de90c8e174ea194c","0.00018624","No"
"0x25b28ee7f335f0396f41f129039f1583345b21b8","2174.27103823","No"
"0x25d5f9205bcf2d47c0dcf4cf181dbe34accb1bed","249.91840125","No"
"0x266fc13bf0325df40c4e99a555728d6756edb151","280.6300402","No"
"0x2694b36a4db166457bc6311c16f3b9c6791c5a66","547.72530621","No"
"0x2740ddb3509532f23044a127a1d0995fb9f8fd58","7799.25821835","No"
"0x2848b9f2d4faebaa4838c41071684c70688b455d","994.64933168","No"
"0x2880a6bb2cd1df6e03dc8bbfbed009de586c2603","0.07168496","No"
"0x2a4de8a61cb7882c06c9c45ea187adbdf7ccc286","2.49998588","No"
"0x2b6950502d62653380454f3462648527c561f9f0","0.00420064","No"
"0x2be52b4429dbdfefad766ddddd16ac0777476edb","475.75823386","No"
"0x2bfd4587aac2bed484d3e651ec497e8f40653dce","78.78675769","No"
"0x2eca594e41cab2511855c5c0319e3ad4459b08dc","0.00518139","No"
"0x2f6b70c41159a12dfeba55830e8a38a8b434d596","124.7676513","No"
"0x311da6d80cc8994193168ba51b074649606cf6d2","0.02602402","No"
"0x33d3c029fd119ebb90df20c3427a97074637bf7c","0.03221793","No"
"0x36837e2c2893b2d34fa80694b70eb53677aa6d4a","4608.68638682","No"
"0x36d8fa50c255f6d42ad8bb816a7cc0b66e5f718b","67.59934893","No"
"0x399abd36b9c7cef008f75d8805ee5fdf05d41773","59702.69539918","No"
"0x3e7dd7df9c1ffd12b8ecd94a27472bdc4d87ab7e","494.79751253","No"
"0x3e868c4c49edc6a14f8f581e20aad5c4ed6bfe62","9872.04775526","No"
"0x3f3e305c4ad49271ebda489dd43d2c8f027d2d41","9754.94458858","No"
"0x3f60a58dbaafc585bbcd2ab7b3b20e1fa3ff4d93","1821.20712055","No"
"0x3f750156bd28c45042e9a4a84295e49fe2924f1b","1090.20041511","No"
"0x3f8bc02b3a8d74f8d90cb36c3008601db90feefa","39911.23986016","No"
"0x432dcbda06e8b296ca29705572d7cb6315ed8bed","499.08380852","No"
"0x434e8971592e898316dc8b7a39d6f9be03ed5f66","897.70095019","No"
"0x43f44ad26a18777f500fb7496d1af795cc1d3543","2199.78944519","No"
"0x44284e10668e31cbb6903d211d1968aadf1eda45","9.99975456","No"
"0x446a0136cd70c76e3effd9877efccc124e98641c","5426.90490188","No"
"0x45def41464da83ec5f05c40f0e948f5e17b1d9ef","11479.02015521","No"
"0x476e23bfc5415397021a74e525640b328a12b81e","522.35619933","No"
"0x49373c9b31644bae4bb62c13e5fb8ba237b4256b","66.71971568","No"
"0x4aecd37a8a314959fd48c39243361fee307dc424","199.17278957","No"
"0x4bf1fbc233cd6109c35a4cd9d34540173af3234c","198.00429977","No"
"0x4d0907d21de3bb9889cc4eb46dd3d8ed69350847","248.94132405","No"
"0x4e08e0b023e74d00819c03e39742a1d73652ea5e","1244.10013536","No"
"0x4eb71d22af87ecf228a856075c80c143890256e4","599.83017569","No"
"0x506bf27c20d5e1608c43f044d9cf982fb0164123","6070.46824127","No"
"0x549c0421c69be943a2a60e76b19b4a801682cbd3","17941.67824235","No"
"0x55a5f913ae82c43f1d63f338a304a0d1af0f3ac0","5980.66341664","No"
"0x563506eeccff74d9b22d71de5591ab99569bde95","0.01502357","No"
"0x566dfffa1d9fc638ac9c45c7c6c433d1d75fdede","2041.57295095","No"
"0x57ac908af48e60654b5338a5d6119cc7476dc4de","1792.54124002","No"
"0x57d82ad14ca9d2d01a9b4842fd87cae48c2274fc","504.74493175","No"
"0x593e63d3716213aeeb9921f746e1bc9eb7882c95","1247.63891868","No"
"0x5993babe0fc029e1de368ed3c831f0dbb914b010","366.69487767","No"
"0x5a9ea29fc64ce9ce9258d91f04b870f9d6598bc3","617.36130568","No"
"0x5de5d8c9df47627e71c3115bb2c208122e7fdfe2","1897.62617654","No"
"0x5e810c7f0065f6295adabf3203922f77b14ee099","498.02173629","No"
"0x5f0ff52df8df2c5351c47b6711c33f36c5402909","46.17805313","No"
"0x5f82c97e9b1755237692a946ae814998bc0e2124","839.22657468","No"
"0x60083a2a815c4ac7b1699716953d4c6d23bf072c","69.86598776","No"
"0x60291e2584503d382f4516ba188051278c946477","288.19482297","No"
