"HolderAddress","Balance","PendingBalanceUpdate"
"0x2ae9c12d8356f11d1be6c4e91fe64c10783d42e5","10832.6741061","No"
"0x2b11807dbfc49bd0e21c5ace44d7a2191d992421","998.39189506","No"
"0x2d52f7bae61912f7217351443ea8a226996a3def","21621.86179626","No"
"0x2f6b70c41159a12dfeba55830e8a38a8b434d596","3957.34526321","No"
"0x2f9677016cb1e92e8f8a999c4541650c80c8637a","2624.68028958","No"
"0x30cf8aa72c4e69e35e0e48e785176704d6d70c7d","43755.54336773","No"
"0x323f65ee05616b15d5fc5339ccf1d354ef2c39f3","2127.93116168","No"
"0x32c2ad52ceac228e7cb0b27d9f54bc4676772678","22024.37262307","No"
"0x331c4fba3aeea4d217624c50f433dce8f6bff9cc","59768.87832928","No"
"0x33a8bdf31c6bcac94e48089969d9218df2630e1b","49903.11726393","No"
"0x34c21644cac46882871bd1546227a754214d0dec","86412.71993151","No"
"0x34cd8a21e92b0abd558ff02d6cc7a9e12daf0ff1","80372.33419881","No"
"0x367545d16460ea1aae61652a026740ebf29bb8da","908660.97567821","No"
"0x37b376924ffcce0b3e74004000ead546e299e3c6","1291.96878893","No"
"0x386ee9dc427598e3f8f03203c2aca0a342f3ea96","5632.71139144","No"
"0x3ac29425059ce0a67b5707911ed76a13b45f9b2e","49578.28667048","No"
"0x3b5b5bd95867fbbc6fee07edd1d4affe3b0425a4","5540.05519871","No"
"0x3dd546e60456cc06d51687dad722a734b73c0bee","6385.68082235","No"
"0x3f5653b3b879d078ad1005b25a6acf1435bed778","9060.45066755","No"
"0x3f750156bd28c45042e9a4a84295e49fe2924f1b","39414.51544166","No"
"0x3f8bc02b3a8d74f8d90cb36c3008601db90feefa","108291.29822041","No"
"0x3fb22974f6878655dbc9c20ccfb0a942cded9cec","19659.24899821","No"
"0x40687f1e9ea1f9c0a4cdbdb60d49c3c03cc75608","23541.50817551","No"
"0x40dfc27ca78b6fbcfb78e91d3d2426cf6a281e39","2735.98707801","No"
"0x42309ab9681352613bfffb6df39acd25e7444ef6","46.81726288","No"
"0x427a4b0daea3b22a82ef7f108d392522a924db61","103603.46870881","No"
"0x4409868e7d98603d4d308912fa7ed04aba8a61f2","58224.16823925","No"
"0x45267cba531a4c0acbb8cd7390382898d045300c","54129.16609131","No"
"0x45c2700a0b0e84fffffc74dbe4ca415bc940f93d","550913.82664426","No"
"0x45e8bcba615be49846f55ab82acb78f747907dfa","27955.56290322","No"
"0x46f1fc698ca29143405e311833aa937555340d44","5312.25155631","No"
"0x48c0c23778dd4a877a85f84daa6a792d2fec91d5","1243.11967124","No"
"0x490e90676b7e880e0d508ccdcdf87ea5745565dd","302973.82181353","No"
"0x493374100e511b1b091fa5bace1929dc154fee80","12594.50838459","No"
"0x4acbca6be2f8d2540bbf4ca77e45da0a4a095fa2","2566.67744704","No"
"0x4b1f2b10a8c7d8b37ecf45659cdeddb54f84253e","18944.12105508","No"
"0x4b224f6c115de2313b6272db1fd6b7b2bfe5915b","26.95209069","No"
"0x4bf1fbc233cd6109c35a4cd9d34540173af3234c","5114.14058168","No"
"0x4d215a4e10f137710dafcb9589e023afd0215e03","25794.98559832","No"
"0x4d4f640b8fccfd00653f278f1e4c8671dc830eb1","324023.63358927","No"
"0x4d69463b6b3a08ffc54bb5b04f8771e4ffeda143","13782.69986504","No"
"0x4d76cb378a48babd6f755d90db3ac06a58af5ead","235983.90633081","No"
"0x4dbce1388e08dab37535becfd1f3b28682ff42bd","37549.32789863","No"
"0x4e16882925d836d3c607fe23befc075cf24730a5","573231.9159717","No"
"0x4f50d47d20380172746527bbeaa274940c38efac","53118.76774637","No"
"0x4feb5e8b30b355653e27470ef4a1f3d5cd355762","3481.40243231","No"
"0x4ff9288793ce6c98d7dab429f8ad97691d8a0f5d","103469.04786812","No"
"0x525b41c72c4ea3af9fbd47ac8e9f1ac87364908a","88147.97751188","No"
"0x52b84469dbf38fe5edeb79a5171ea101a3e0b1a9","26161.35165102","No"
"0x5419d21b07a05cc6e20c07a5b2d6ace4f4825597","23806.99319434","No"
"0x54962fb1ba5229413777fbadd4d826319e68c065","2457.21272268","No"
"0x55a5f913ae82c43f1d63f338a304a0d1af0f3ac0","15609.66453825","No"
"0x55ddb502ae181921168d465b89d905242267f229","798.58080651","No"
"0x56ad067aa2ee1d797dc325b79b0cdee5c047a3c2","16169.37688529","No"
"0x5727c0481b90a129554395937612d8b9301d6c7b","267.3521248","No"
"0x59305dcf01419a23c94af97b8fe90441f58c78cd","2256.87019122","No"
"0x5b6732f098d27d3f97fd3b8e3cbb194dd3c9d324","42261.28224345","No"
"0x5e0b772fc4e58c470ce4551eef2391a3b5da5bb4","30789.93353931","No"
"0x5e2fa64f9ef68a545b9e48a0db5744b7d2d5b86a","584.38292574","No"
"0x5e4774b93d012e0fe86655ddda16916b1988b274","212.25421433","No"
"0x5f0ff52df8df2c5351c47b6711c33f36c5402909","6906.28321268","No"
"0x5f1088110edcba27fc206cdcc326b413b5867361","2491.42321564","No"
"0x604dfcffc8ee8fcff12ca011479a6136f7416d23","197.50113735","No"
"0x6061a574230d149ddfaf7e7527a7d4b6e03d6f8e","4930.86011255","No"
"0x60cc8e2642781c0575e81fd53bb7c6d2829ff423","9979.47713107","No"
"0x6314ec8d6bcb8ce2344eb462610ac21692a81f79","37.19479219","No"
"0x63252d7ed07cd0de190b52861f7dc691e2b86983","13271.16085225","No"
"0x63f3e983169813de75e5d9dbfdd27ceb2657f4fb","678.92179998","No"
