"HolderAddress","Balance","PendingBalanceUpdate"
"0x00e4846e2971bb2b29cec7c9efc8fa686ae21342","52.9121341","No"
"0x01228d70a0980d85a103d9a753707104757f69bc","33.25320992","No"
"0x0159dfc1c745dc4b10d42d2592335120f1f2d778","124.34373827","No"
"0x04a577016281285fc2f8d86cf72e0d8cb064ec68","641.47831043","No"
"0x08072a5fbc90eed1ca4fb863c1df8aa1fec61cfa","14.69852577","No"
"0x0a338782562e1740b9468f0855dd4c51f29defde","6.63024278","No"
"0x0d23e2107fb2564343de28543545bcccc0b52574","578.4745288","No"
"0x0d598a9f3f90804afc5a194e0e59e6addae86f40","49.12980112","No"
"0x10c62829f9b605f564564426d9054f35ff8db4f3","268.41125714","No"
"0x1200f15580aefb87cbee0b1873346e85e24bf350","226.34210195","No"
"0x122db9911c8f9c64924b4e68c5c087a499b0dee9","188.14514684","No"
"0x1488ec6c55243e7130b756949b0238693c7e382b","489.28558907","No"
"0x1813da50890f5ba64fe9b7c56ce69c1388c59112","331.56197614","No"
"0x1a2f08a75e7d50d03537ccef53185e24e2042566","93.86871478","No"
"0x1b63ae9cda5155e508b3548d309a09c1febdd689","509.19308259","No"
"0x1b724aeed33e678332821f7aa40a02be93438f07","96.1363599","No"
"0x1b72bac3772050fdcaf468cce7e20deb3cb02d89","1024.54486774","No"
"0x1c62b0b014f053ae743f0546b4e5a544909758b3","3311.68162596","No"
"0x1c9bb6a43852ab6d3cc5155ba0a9b6a6ebb6878d","143.02229144","No"
"0x1dce25415d54e6bc694aafa6cd5e650d28bb786a","90.95283448","No"
"0x1e0f34fca1003f761c34b82de4ce27e5477e85df","147.16332455","No"
"0x233b8c8e02b971e65cb24d82809cf60604c7e21c","49.47891503","No"
"0x24c5907cf8104ab5efeec7fab3cb19dc8907adae","340.24177903","No"
"0x25b28ee7f335f0396f41f129039f1583345b21b8","94.89450481","No"
"0x26a22514d3ac0b05e2f4f04df96ef302ba434cbe","4939.865199","No"
"0x2760d810eac30c554201c938d75ca940f7fd10da","222.9942384","No"
"0x284cd93834b096a650fff0c41e8802a8fd162132","144.93932605","No"
"0x2a94427d76fdc1457d77ca2ecf753a2b73a99d54","1860.75383596","No"
"0x2ac562403e4e1776edb516c768384eefa99ebb9d","2729.82577636","No"
"0x2ae595eddb54f4234b10cd31fc00790e379fc6b1","1331.41590737","No"
"0x2c5713746efb794a435bd1b790d911051ab8d04e","149.69103676","No"
"0x2d2d2a1f9bfda0d2364b4d517f862e52fefc2703","53836.78886654","No"
"0x2d7229da33f0fc86b15cf0799b1cc52e86d668c0","54.18781993","No"
"0x2ddcda68a63abae2e0a7722a22d3f5472e9db10c","130.58639069","No"
"0x2fdfb9694c66388e2a40844b8944d0ffed718cc9","27.29555328","No"
"0x334ff7580ee92bb13d744cd309925560877122a1","37.33057283","No"
"0x33a8bdf31c6bcac94e48089969d9218df2630e1b","1444.19998661","No"
"0x362b1af2184bdf328930b4dc5e17c3485641286c","55.09333019","No"
"0x38e2bca1635b60ff211577dd421dd7671d27eb78","392.97095974","No"
"0x392f38e8fc4852be6a2f3a4e56ac69f28542c27a","423.7294119","No"
"0x399abd36b9c7cef008f75d8805ee5fdf05d41773","0.06985478","No"
"0x39b42667233f89c6d596cb8e3e51ac52293c8fa1","144.64832832","No"
"0x3d5cb21aaa5505fdab005b3eb31ecb67f18c79ca","414.87488803","No"
"0x3e1141a4ea65f42a29891a1c5229665c89ab84c1","49.71075925","No"
"0x3e95fef1176acf5e5d2ef67d9c856e4ecac73e1f","50.31850693","No"
"0x4202e733eb2d17a92401fd75148d04ac1b28f1c3","142.4687739","No"
"0x44dc4d4b6407153db47758a48a9a233020cfa1e3","0.91677998","No"
"0x46f1fc698ca29143405e311833aa937555340d44","552.20279094","No"
"0x477573f212a7bdd5f7c12889bd1ad0aa44fb82aa","0.70363172","No"
"0x47b4e678e64378f19e483fd8b7c7d9afd19c0ff6","3515.04589016","No"
"0x47e885b665b6dab8b41345f0bd6a151f8896fee8","247.893082","No"
"0x486fed1ae14c3d1bc48f16345f42913d89588275","67.72147844","No"
"0x4a4f1c998b89c0dc000983ffd997420dad282ca1","548.33231395","No"
"0x4b1f2b10a8c7d8b37ecf45659cdeddb54f84253e","58.75081934","No"
"0x4e2ada4d4e0f2e3395c0d33c64e8d2d91ace50ce","50.36010779","No"
"0x4edcf2c6b8273e0ed763e62a7cd53d3adde4ac4d","3517.59815543","No"
"0x4f6798d42feb2a9169f4fbe0f986d005e1b76180","761.24533654","No"
"0x50d3049663e7fc930126e2ba68fbdfa75cc04adf","151.85508002","No"
"0x519ef98f2eb904aa11c6915440a07438f80335f1","6.419786","No"
"0x51a23045db018780dd40c890c62368c187e8d179","28.41646054","No"
"0x5b3f3c136e758c150a69008c5f218bd99e791b00","488.81869418","No"
"0x5c7c6d069ba232718f37c27a9549b547c359e31c","455.40934715","No"
"0x5da0834f5dbec360675a2e32377e2346a01b7c12","24.50993738","No"
"0x609fec828e13dbfb6ca8668df22295b6e08b477c","144.23021998","No"
"0x61ad8c37aaa95960097bf4e72ad3c22de94f5c86","84.27997471","No"
"0x61b73e44541f140e029fb3ccf0726d59f36cd1e0","135.46064923","No"
"0x63252d7ed07cd0de190b52861f7dc691e2b86983","491.48632466","No"
"0x6439543a2ff1d78d25abdc8daa75bb004e210183","102.64053413","No"
"0x668d775dc3ee120510e76fe0476bb943e8b756de","977.83447771","No"
"0x68f4700bed0e9df5d5e30e803b71b4ad38bca034","545.96413392","No"
"0x69d180742311a88b0112679621da853d1ee3ed59","1141.49176265","No"
"0x6a6425d90dc5199e4be8cc310409bbb3a1b87492","0.38709745","No"
"0x6b90d73db1229904ff3761de5c6a340b7aba2247","33.20349824","No"
"0x6fecd582bbf818fe33061e997f37137b278ecf82","113.89722755","No"
"0x71432e76653ea9657ff32509272ffd722257bb61","352.02580472","No"
"0x737b933a2d2d3b71621546db1823849be94b70e4","30.17291832","No"
"0x73ac07a61b8e174bfe8fd04779ee1422106c5bca","104.5892177","No"
"0x75bbc7d37d3bf975b527cf2e99b947d61a22ef95","81.08369595","No"
"0x7867691308b7e398548be062fa85ecf901d8808f","1462.29130159","No"
"0x78e96be52e38b3fc3445a2ed34a6e586ffab9631","5270.67857918","No"
"0x79c4213a328e3b4f1d87b4953c14759399db25e2","1045.24024847","No"
"0x79d93cbf3583e62dd3edbddd1ee1121f8b07af81","9862.47132818","No"
"0x7a1fbccc781593de822e0547f8cdc6210c982d61","1665.36351581","No"
"0x7bcc1d6d06d92117ffeeb55bb1cb8f9d262d2270","106.39729494","No"
"0x7bfee91193d9df2ac0bfe90191d40f23c773c060","1250.53114736","No"
"0x7c2b4155b157c932e86d91d209b1cfc1b641b595","0.31575643","No"
"0x7d08394ae1cccc82728e9c01648f37eaa1de8466","127.1889726","No"
"0x7d36ecab7734b0cb110745163bb98abc971d01d5","674.65695224","No"
"0x7d411873898ab53ee8260273ee9232213524ad62","339697.2895538","No"
"0x80af4d533d298bf79280c2c9a6646cd99925009d","2766.94753526","No"
"0x8107b00171a02f83d7a17f62941841c29c3ae60f","224.86936487","No"
"0x813413997503e41173f210c908cdb3528835cd42","0.09511292","No"
"0x81c8826fee42e524d3d74f9b75f5b32c5dded82d","13.315006","No"
"0x83fc8434cbe8d385870e68be283f053de30a4be4","48.79016858","No"
"0x859a8e0ae06b4912da619938c5469c01d2a2b7da","203.04725839","No"
"0x8753bc4c55ae8799a1a7091d0f28ea60c23d8744","422.77395129","No"
"0x87add8d1b9c51f48999ea310dab4ae40d7bf0d74","621.67536341","No"
"0x8a2ff4f48a2aef354d96339946b03fd740293bce","1.53521032","No"
"0x8a8fd287f9c0d69c8d749b32e10a1e0a96dedcf3","142.3427655","No"
"0x8d8b1a6d04ae59e505e0f5557d977bb603365f3c","64.34675987","No"
"0x8da02d597a2616e9ec0c82b2b8366b00d69da29a","40.70223328","No"
"0x91aeaec1b0539d81cad49bd8c38d0de933ede0f2","214.40648387","No"
"0x928efa31db4d805dc355945a5ab3c8c7a8db2fe2","4.96599189","No"
"0x950665ba46972ccd9a2d2d4434f0b08977eed617","564.83314754","No"
"0x95861c41e7767dc737bca90b175ad51e5f7b9ada","91.02748423","No"
"0x97944e369a1af4040816f157134edca8e9f82ecd","3669.56082138","No"
"0x985147809e9c0a677e9c9bed656c984be037d373","74.58245524","No"
"0x9cac807a66f0238bcc6e4f2abfeb3a8ee3f928a2","0.55770047","No"
"0x9f15823c789e4d75425085ea3ac2e34ded114603","24.85647878","No"
"0x9f5ea6af1ce2e330c369b67bf31bdccc1e9a1123","2122.68265758","No"
"0xa16e9a8488e8bb2fd6c5c50e019267cfc4239f4e","580.10488561","No"
"0xa23842c61ca1e15bb148ab13840768b87f04e642","1719.69234474","No"
"0xa330aef840a9ac64b47138cbfc5edcbfb50b7918","2628.73302273","No"
"0xa3f19470d3fc0c0f69bd82876bd573b592ca9597","699.57842917","No"
"0xa8a5b04bcc007691e85794d4a20b78592ed29edd","499.57873869","No"
"0xa95bfa698026b76edf5c4cbbbc465d71ca83d0ad","9.83037993","No"
"0xa9782643b047de459d37a4951a1cd7ca46aa1932","3182.32639505","No"
"0xaa421c0ece2ca7d7d834900bc898b872036fd792","8.75468461","No"
"0xab95d2cd70a80469985fafe7457de81498211ed4","723.95514381","No"
"0xac0f76a8c30e23bc197d26465e7be319713c5224","136.3077479","No"
"0xac59f71c383de1ef94802676f72f1bae3d7d3029","11111.92462503","No"
"0xac842b4e34e64e4729af5c399497034556840644","147.67881412","No"
"0xadb9a7cc511ab7a81a24c8d85fc6165a93567b87","686.11682826","No"
"0xadc24d7b630759a3af7f52716d91299c999a2213","255.98475273","No"
"0xae9d26141a04dfa8fc91ab360b32ced1c86c823d","49.94370956","No"
"0xaee8c60ff7e8947ad514c4310e0f2e203194c33f","30.18681791","No"
"0xb07860e6a935ab908640c9c2ede624f08d4c60a5","10.51740103","No"
"0xb145ed57fdf5b6f4fc7d8ec9a2f03026a218f000","6024.78089705","No"
"0xb17bbfbd1cc5faee7976d7f0ee8249ebddf78726","261.15496684","No"
"0xb188ee1daca51ce6b58ccf8a81ce4025a714bc73","155.57745356","No"
"0xb1f76a4ad12eceb5e044e01544b8ef13d05446ae","150","No"
"0xb27a7b96bdea21586f2b560f59944a2c06ee1968","5454.77212099","No"
"0xb54a07a91eb8c9647dd794ec29deac0bac09de5b","97.10721917","No"
"0xb5d903a991ca161b35543b158bf75413b0e54f31","133.19493351","No"
"0xb94533a6e0d5343bef7f132aa0477a913219fb6e","885.72293712","No"
"0xb9a2fabdcc40f644c418105c888169f7a376ccea","64.1889824","No"
"0xba2ef5189b762bd4c9e7f0b50fbbab65193935e8","47.4431027","No"
"0xbb150bc7f3ba780553abaefd0421482d0a9cb53a","62.48782668","No"
"0xbc4fef6016fbd9248375016617d4481f2c96d4bc","975.16973414","No"
"0xbc6118c4d1ce961ae9f1e5d66189c333a01b65ae","137.19707088","No"
"0xbc904354748f3eaea50f0ea36c959313ff55cc39","981.60361285","No"
"0xbd83d8f4c1d132d74724891df4257f8f059347aa","339.76356644","No"
"0xbf83e6e40162c655f2ded3431b7b31307275ac95","27.57283007","No"
"0xc04e4e2cd5e46f5c26e7f22533cf4d2b1b81df3c","137.63613733","No"
"0xc0a7aba6031d05b1f28c101ffdb1396021a765d6","2.53576672","No"
"0xc0e9ec12f342b279676f8f0cb4268b2f147f1cfb","539.81828537","No"
"0xc2707568d31f3fb1fc55b2f8b2ae5682eaa72041","626.71844312","No"
"0xc2fb837914b078e658b84eecb37301637c3a7134","2.92812136","No"
"0xc3604a209a4dfd2c2dee0a3d4230c9b62d73b445","640.83402245","No"
"0xc384a5eabcf0e3b0545fb59a7a976a95c62eb405","0.40926283","No"
"0xc394577274a0c3356133027e3c52417ba510daf5","49.89586438","No"
"0xc3e8a4491b333fe662b3e2cea9d5eff8fb0b580a","1896.59647098","No"
"0xc52d0eb1f31fa7304f9a87952d92ff4296baa450","278.13595396","No"
"0xc82ced242a7c064ec0ef3742bdea830aeb46d614","0.05881643","No"
"0xcac973cce9709a5abc418d66cb78b15610048284","3.93404015","No"
"0xcca71809e8870afeb72c4720d0fe50d5c3230e05","9460.10663771","No"
"0xcebeadf0626539245c79479ca1c02e14659c78b5","202.02990547","No"
"0xcec8b6b50b3f4a4a99fa5ee9c19bc6970f846678","42.81136466","No"
"0xced2f0dcb70757339f7072a3ffa08a4a73497435","2.62394072","No"
"0xcf8f52e72c8847bf84f3b3d38b6c2c832d36f6ce","86.76456279","No"
"0xd1ea52cb8dd96a8fd8521f453653e5e786bced12","576.26830709","No"
"0xd578fd832a54e3da531dcb1464c64ddfcf9fb223","98.13683353","No"
"0xd6464a34847188540eb0860d660866f732c38744","519.40899113","No"
"0xd6afba144ef7edcf9597283f61bba2f8d988032e","270.63614865","No"
"0xd6f437d7a5bffb6d5949a683c4b1c9808f83f4c9","3701.14721875","No"
"0xd7ac4581ef4e2bb6cc3734da183b981bfd0ee2a2","11.00519053","No"
"0xd7c9f3010efdff665ee72580ffa7b4141e56b17e","265.52000192","No"
"0xd9c5e8412694c49dd3b154ac5d41d4959bc115c9","51.48396209","No"
"0xdcb87abf8ada15ebb94b29526a152b29c27fba3b","234.8079931","No"
"0xdd10664a1f77c915048908587e6961fbf9d0813e","35.34379241","No"
"0xdec1bcdf22a6e77f10e3bf7df8a5f6a6a38e6376","1960.94102236","No"
"0xdf34a5d53b2733f39590b6c31383d0c9b2e66c77","2412.32446058","No"
"0xe04ff7f17305db881d30bcf109c3db0103c5c8b3","899.73868375","No"
"0xe05fd1304c1cfe19dcc6aab0767848cc4a8f54aa","15607.09272551","No"
"0xe07e487d5a5e1098bbb4d259dac5ef83ae273f4e","23.3813022","No"
"0xe195ad4fd8a7d90cc86847eed77be0610fb44f1e","877.30416177","No"
"0xe1f97b8eaddfa607c0575188845e98322d35ec56","26.89324103","No"
"0xe7cbf26a287a73317d31f381178b01fa5c05c209","5.14448481","No"
"0xe993fb4df8a4737f48992334f549bb92b2ff7048","24.00993433","No"
"0xebcd54d901596ce65fa504d96a397e8463d6262d","0.08393326","No"
"0xecef911d4c5ee14cd86c57eebe5f510f2ef2fd6f","1231.12046158","No"
"0xed19b39629e7a822f3db20c96fe6a76340f556a8","367.62571398","No"
"0xeee138b5b4a558c5debc23d969138a54a297ddf3","1E-08","No"
"0xf0a421cb39dbb2d481dd0842bd3fd4498394044f","154.67371421","No"
"0xf151d10885827d0d9f3d070a19327906ff17d4df","737.2403946","No"
"0xf2ba543396e536ff4a2de8d005d9f8fd339247bd","16.23113257","No"
"0xf43d6a3e07a99d52969fa72764ffbb3772a2ca80","185.20995095","No"
"0xf4ac3f34801cc7d512454f3486315422f6c10635","149.86589435","No"
"0xf748879edbe8cca140940788163d7be4d2a2e46a","731.10187766","No"
"0xf7a3bbe1711eb43967cdbf58fa61342a25e3c845","0.00062186","No"
"0xf83895c42ea4c2b6e1f597828a1f27a0d7147497","8731.70162288","No"
"0xf923560ef6d74d310534fb45ae2226a8ea325b03","231.9896157","No"
"0xfa088e1f6691a4de186b6486a3266687019cf916","4806.65356096","No"
"0xfaaca6db387d3a2824ede72ddafa9857384c75ac","700.32288168","No"
