"HolderAddress","Balance","PendingBalanceUpdate"
"0x0000000484f2217f1a64eb6d24b5cee446faeae5","7428084.93866631","No"
"0x0085d428ac99c42b30cb38373b1c233846891c9a","1.42666212","No"
"0x00b2849c2d15d484e62276c4be00c4e8fe981547","248.02953235","No"
"0x00f928a6adc7c345ef919fe5a8be2458580ef9f6","17.64902484","No"
"0x01a4bd2216885025bbf003d73818e534679e7e04","14.82393234","No"
"0x01d02eeb79960bcdbee55d58942b65a73c6d9de8","19933882.5072509","No"
"0x02bd4446d6cd972a2000ba6b7960b5e87e88266f","0.43956371","No"
"0x03c2bfd2509de9b13d0124015077e100a292336d","199.37305802","No"
"0x04212df3f275bb55fd6f7354fb4f1f44c1a7a007","0.02018617","No"
"0x04c015f619ad49767bf3719d9d2788c9967ae58c","24932.21946373","No"
"0x054f4dc9281529f376c8ce8eb6b8fd3fc3d40bbb","65.13308887","No"
"0x07d8c6cade8078e4f42b6f2142ab2d2cde49bad8","5023.61265757","No"
"0x088873f2bf4490e7676536c261d96f47c78df56b","6.56595992","No"
"0x0902cef863ed1f6a3709e7b1cbef93b6819415bf","221.32920124","No"
"0x0991d02f28a5283338e9591cbf7de2eb25da46cd","11968598.1673139","No"
"0x0ab4b2f1a5cf3d72206cc1415b8e88ef9c698423","0.10107634","No"
"0x0b39a46d9fe2f26ffe03c5f32fdf19541e1e92c8","17410278.6179495","No"
"0x0c31b6605686aa26df47eb45af0e4aa6639a5fd6","16531135.0791768","No"
"0x0ffeb87106910eefc69c1902f411b431ffc424ff","24.84215271","No"
"0x10632f80c17a4083183eb2678c3fe353d955902c","9357481.89541239","No"
"0x108a8b7200d044bbbe95bef6f671baec5473e05f","26498358.5114224","No"
"0x11a5d14446ac13dcae209293a24f40e93346f9e5","50.82896692","No"
"0x14315556d911849f941dbc78f1d58896d51fd8bf","2.1632822","No"
"0x14b95ed55c0825a30c5bf6d4905379e06749b117","0.64864571","No"
"0x1714a5badf44f9aade2e902eb083b80f6d4129a2","135449904.59293","No"
"0x1813da50890f5ba64fe9b7c56ce69c1388c59112","0.94479374","No"
"0x1cabb60de76ab8792d60af36b06de0c006b09053","2996325.05896763","No"
"0x1cbc1149af222668f3cbaf6d8e6f3bd5371be939","1.42019552","No"
"0x1cc947382d89af3b9ed5395a7a1a0bde3f806daf","28310.06383868","No"
"0x1e815a8188f1b84564577c1c998f7e6b4706b752","0.28092449","No"
